nodenumber,    x-coordinate,    y-coordinate,    z-coordinate
      2486, 2.262820955E-03, 8.015284548E-04, 2.368027112E-03
      2487, 3.510779515E-02,-8.009921294E-04, 2.368208487E-03
      2488, 7.891564630E-03,-7.998507353E-04, 2.368594287E-03
      2489, 3.852416947E-02,-7.994030602E-04, 2.368745394E-03
      2490, 5.157508701E-02, 7.974539185E-04, 2.369402209E-03
      2491, 5.200450309E-03,-7.964134566E-04, 2.369752154E-03
      2492, 4.554100335E-03,-7.938567433E-04, 2.370609902E-03
      2493, 4.850971326E-02,-7.897693431E-04, 2.371974755E-03
      2494, 4.595756531E-02, 7.838860038E-04, 2.373925643E-03
      2495, 1.336197311E-04,-7.819379680E-04, 2.374568023E-03
      2496, 3.642986715E-02,-7.759191794E-04, 2.376541495E-03
      2497, 6.569510326E-03,-7.742901798E-04, 2.377072815E-03
      2498, 3.773428500E-02,-7.699782727E-04, 2.378472826E-03
      2499, 3.374828398E-02,-7.651666529E-04, 2.380025107E-03
      2500, 9.252357297E-03,-7.637478411E-04, 2.380480990E-03
      2501, 1.333227102E-02,-7.630066248E-04, 2.380718477E-03
      2502, 2.966779470E-02,-7.628649473E-04, 2.380763879E-03
      2503, 3.362583695E-03,-7.603676640E-04, 2.381562721E-03
      2504, 1.196981035E-02,-7.566256099E-04, 2.382754115E-03
      2505, 3.103028983E-02,-7.564619882E-04, 2.382806269E-03
      2506, 3.237346932E-02,-7.515617763E-04, 2.384356223E-03
      2507, 1.062702574E-02,-7.503934321E-04, 2.384724328E-03
      2508,-1.600000076E-02, 7.400515606E-04, 2.387953922E-03
      2509, 3.515654942E-03, 7.401460898E-04, 2.387924585E-03
      2510, 5.900000036E-02, 7.400516188E-04, 2.387953922E-03
      2511, 2.961370046E-04, 7.341827150E-04, 2.389764879E-03
      2512, 4.234838858E-02,-7.313186070E-04, 2.390642883E-03
      2513, 7.895133458E-03, 7.273737574E-04, 2.391845919E-03
      2514, 3.510482982E-02, 7.262115832E-04, 2.392199123E-03
      2515, 1.061317790E-02, 7.231131895E-04, 2.393137664E-03
      2516, 3.238689154E-02, 7.230791380E-04, 2.393147908E-03
      2517, 4.774385318E-02, 7.182751433E-04, 2.394594019E-03
      2518,-1.246781088E-03,-7.072731387E-04, 2.397866687E-03
      2519, 2.966747619E-02, 7.071888540E-04, 2.397891600E-03
      2520, 1.333258674E-02, 7.073124289E-04, 2.397855045E-03
      2521, 9.286369197E-03, 7.061986253E-04, 2.398183336E-03
      2522, 3.731856123E-02, 7.061163778E-04, 2.398207551E-03
      2523, 3.371364251E-02, 7.055377355E-04, 2.398377983E-03
      2524, 3.102965280E-02, 7.009045221E-04, 2.399736084E-03
      2525, 1.197044365E-02, 7.010417758E-04, 2.399695804E-03
      2526, 4.918687046E-02,-6.761762197E-04, 2.406820655E-03
      2527,-5.926965736E-03,-6.739873788E-04, 2.407434629E-03
      2528, 4.718335345E-02,-6.725254934E-04, 2.407843247E-03
      2529, 4.135448486E-02, 6.627569092E-04, 2.410550369E-03
      2530, 2.064403147E-03,-6.619187188E-04, 2.410780638E-03
      2531, 4.859684408E-02, 6.607086980E-04, 2.411112655E-03
      2532, 4.378482327E-02,-6.602514768E-04, 2.411237918E-03
      2533, 4.535949975E-02, 6.566212396E-04, 2.412228845E-03
      2534,-7.291211281E-03,-6.510221865E-04, 2.413745970E-03
      2535,-3.062508302E-03, 6.489738007E-04, 2.414297545E-03
      2536, 4.327551648E-02, 6.434426177E-04, 2.415777650E-03
      2537,-1.400933042E-02,-6.424282328E-04, 2.416047500E-03
      2538, 5.700813606E-02,-6.413838710E-04, 2.416325035E-03
      2539, 4.701678827E-02, 6.376496167E-04, 2.417313168E-03
      2540,-2.622600878E-03,-6.305357674E-04, 2.419178607E-03
      2541,-1.009876467E-02,-6.211328437E-04, 2.421609825E-03
      2542, 5.309468135E-02,-6.201448850E-04, 2.421862911E-03
      2543,-1.136425883E-02,-6.156836753E-04, 2.423000988E-03
      2544, 5.436212942E-02,-6.151351263E-04, 2.423140220E-03
      2545, 3.927461430E-02, 6.133636343E-04, 2.423589351E-03
      2546, 5.177518725E-02,-6.056236452E-04, 2.425534884E-03
      2547,-1.265319996E-02,-5.929529434E-04, 2.428663662E-03
      2548, 5.565183237E-02,-5.925541045E-04, 2.428760985E-03
      2549,-8.726235479E-03,-5.663975026E-04, 2.434993628E-03
      2550, 3.974760324E-02,-5.618336727E-04, 2.436050680E-03
      2551, 1.568234293E-03, 5.481318221E-04, 2.439170144E-03
      2552, 5.628819019E-02, 5.407914869E-04, 2.440808108E-03
      2553, 4.584009945E-02,-5.398567882E-04, 2.441015095E-03
      2554,-1.328964066E-02, 5.401239614E-04, 2.440955956E-03
      2555, 5.363724753E-02, 5.335091264E-04, 2.442410216E-03
      2556,-1.063910406E-02, 5.329559790E-04, 2.442531055E-03
      2557, 4.936947674E-02, 5.318781477E-04, 2.442765981E-03
      2558,-1.532000676E-02,-5.269382964E-04, 2.443836303E-03
      2559, 5.831960216E-02,-5.268423702E-04, 2.443857025E-03
      2560, 5.497557297E-02, 5.134412786E-04, 2.446707571E-03
      2561, 4.780352861E-02,-5.128155462E-04, 2.446838887E-03
      2562,-1.197696570E-02, 5.126133328E-04, 2.446881263E-03
      2563, 5.228940398E-02, 5.074896035E-04, 2.447949024E-03
      2564,-9.291566908E-03, 5.064839497E-04, 2.448157175E-03
      2565, 7.903581136E-04,-5.004924606E-04, 2.449389081E-03
      2566,-6.572993472E-03, 5.004916457E-04, 2.449389314E-03
      2567, 4.262046143E-02, 4.979656660E-04, 2.449904103E-03
      2568, 4.051193222E-02,-4.926705733E-04, 2.450974425E-03
      2569, 5.764491856E-02, 4.923413508E-04, 2.451040549E-03
      2570,-1.464633550E-02, 4.912223085E-04, 2.451264998E-03
      2571,-7.919464260E-03, 4.895304446E-04, 2.451603534E-03
      2572, 4.642702267E-02, 4.859282344E-04, 2.452320186E-03
      2573,-5.225266330E-03, 4.774968838E-04, 2.453975612E-03
      2574, 5.918971729E-03,-4.729132925E-04, 2.454863163E-03
      2575, 5.041774362E-02,-4.578933003E-04, 2.457709052E-03
      2576, 3.441567346E-02,-4.560788220E-04, 2.458046423E-03
      2577,-1.747103641E-03, 4.565810377E-04, 2.457953058E-03
      2578,-3.947827965E-03,-4.557823413E-04, 2.458101371E-03
      2579, 8.583834395E-03,-4.551448219E-04, 2.458219416E-03
      2580,-4.294401733E-04, 4.492160515E-04, 2.459309762E-03
      2581, 4.180152342E-02,-4.468951083E-04, 2.459732583E-03
      2582, 1.131029334E-02,-4.387824738E-04, 2.461192897E-03
      2583, 3.168974072E-02,-4.388392845E-04, 2.461182652E-03
      2584, 3.307364136E-02,-4.253246298E-04, 2.463554032E-03
      2585, 9.926198982E-03,-4.249702906E-04, 2.463615267E-03
      2586, 4.026919138E-03,-4.118625075E-04, 2.465840429E-03
      2587, 3.711741045E-02,-4.081773222E-04, 2.466453239E-03
      2588, 3.852225468E-02, 4.036017926E-04, 2.467205981E-03
      2589, 1.400000043E-02,-4.001843045E-04, 2.467762679E-03
      2590, 2.899999917E-02,-4.001201887E-04, 2.467773156E-03
      2591, 7.241447456E-03, 3.987023374E-04, 2.468002494E-03
      2592, 1.265570708E-02,-3.973426647E-04, 2.468221821E-03
      2593, 3.034438565E-02,-3.972945269E-04, 2.468229504E-03
      2594, 5.013868958E-02, 3.924697521E-04, 2.469001338E-03
      2595, 5.858127028E-03, 3.856190015E-04, 2.470080508E-03
      2596, 3.576441854E-02,-3.825051826E-04, 2.470564563E-03
      2597, 2.723942744E-03,-3.821454884E-04, 2.470620442E-03
      2598, 7.235126104E-03,-3.810562193E-04, 2.470788546E-03
      2599, 4.459073395E-02, 3.723330155E-04, 2.472118242E-03
      2600,-1.891941065E-03,-3.654183238E-04, 2.473149681E-03
      2601,-5.269167479E-03,-3.590322158E-04, 2.474084962E-03
      2602,-3.879745491E-03, 3.532952687E-04, 2.474910580E-03
      2603, 4.451065138E-02,-3.499885788E-04, 2.475380432E-03
      2604, 5.117884651E-02,-3.494827833E-04, 2.475451911E-03
      2605, 3.301962093E-02, 3.470086376E-04, 2.475799760E-03
      2606, 9.980262257E-03, 3.474504338E-04, 2.475737827E-03
      2607, 4.231848288E-03, 3.454376711E-04, 2.476019552E-03
      2608, 1.400000043E-02, 3.427380871E-04, 2.476394642E-03
      2609, 2.899999917E-02, 3.426950716E-04, 2.476400696E-03
      2610, 2.773749875E-03, 3.399421112E-04, 2.476779977E-03
      2611, 1.265626773E-02, 3.400872520E-04, 2.476760186E-03
      2612, 3.034382313E-02, 3.400618152E-04, 2.476763679E-03
      2613, 1.129191928E-02, 3.357444657E-04, 2.477352507E-03
      2614, 3.170817345E-02, 3.356745292E-04, 2.477362053E-03
      2615, 5.146886222E-03, 3.311288892E-04, 2.477973700E-03
      2616, 3.574990109E-02, 3.262156970E-04, 2.478625393E-03
      2617, 4.065759853E-02, 3.191531869E-04, 2.479544608E-03
      2618,-4.925400717E-04,-3.146917443E-04, 2.480114810E-03
      2619, 3.706275672E-02, 3.138101893E-04, 2.480226336E-03
      2620, 3.445040062E-02, 3.010432702E-04, 2.481808420E-03
      2621, 8.549404331E-03, 3.020112053E-04, 2.481690841E-03
      2622,-6.606976502E-03,-2.814487962E-04, 2.484106692E-03
      2623, 9.101806208E-04, 2.721112978E-04, 2.485146979E-03
      2624, 4.192571715E-02, 2.684566425E-04, 2.485544421E-03
      2625,-1.194966212E-02,-2.596345730E-04, 2.486481331E-03
      2626, 5.494845659E-02,-2.588349453E-04, 2.486564685E-03
      2627,-1.531825401E-02, 2.508378529E-04, 2.487384249E-03
      2628, 5.831773952E-02, 2.508336038E-04, 2.487384714E-03
      2629,-7.958559319E-03,-2.466770820E-04, 2.487800317E-03
      2630, 5.244882405E-02,-2.448435989E-04, 2.487981459E-03
      2631, 5.091699213E-02, 2.443464764E-04, 2.488030354E-03
      2632, 3.905552626E-02,-2.368786954E-04, 2.488752361E-03
      2633, 4.776551388E-03,-2.337642363E-04, 2.489046892E-03
      2634,-1.334799733E-02,-2.304931113E-04, 2.489351900E-03
      2635, 5.634641275E-02,-2.295268496E-04, 2.489441074E-03
      2636,-1.068306528E-02,-2.252003469E-04, 2.489836188E-03
      2637, 5.368074775E-02,-2.248900855E-04, 2.489864361E-03
      2638,-9.442080744E-03,-2.222960175E-04, 2.490097191E-03
      2639,-1.465485804E-02,-2.167919156E-04, 2.490582410E-03
      2640, 5.765390396E-02,-2.161579032E-04, 2.490637591E-03
      2641, 4.592005163E-02, 2.081946586E-04, 2.491315827E-03
      2642, 1.485922956E-03,-2.050688345E-04, 2.491575200E-03
      2643, 3.824597970E-02,-1.952984603E-04, 2.492360072E-03
      2644, 4.961922765E-02,-1.936903427E-04, 2.492485568E-03
      2645, 4.305711389E-02,-1.861387718E-04, 2.493060892E-03
      2646, 5.381690804E-03,-1.669850753E-04, 2.494416898E-03
      2647, 3.776457533E-02, 1.668400510E-04, 2.494426677E-03
      2648, 4.661570117E-02,-1.400006586E-04, 2.496076981E-03
      2649,-8.655409329E-03, 1.404577051E-04, 2.496051136E-03
      2650,-1.004897337E-02, 1.414244180E-04, 2.495996654E-03
      2651, 5.304604769E-02, 1.420327171E-04, 2.495962195E-03
      2652,-2.498671180E-03, 1.364735508E-04, 2.496272326E-03
      2653,-1.129443292E-02, 1.366664656E-04, 2.496261615E-03
      2654, 5.429300666E-02, 1.374954445E-04, 2.496216213E-03
      2655,-1.397883147E-02, 1.335098787E-04, 2.496432513E-03
      2656, 5.697752163E-02, 1.343136100E-04, 2.496389439E-03
      2657,-7.265060209E-03, 1.178367093E-04, 2.497221343E-03
      2658, 5.564242974E-02, 1.047329642E-04, 2.497805282E-03
      2659, 4.388519377E-02, 1.066717814E-04, 2.497723093E-03
      2660,-1.264372747E-02, 1.037395996E-04, 2.497846726E-03
      2661,-3.185639856E-03,-9.645106911E-05, 2.498138696E-03
      2662,-5.907653365E-03, 8.711464761E-05, 2.498481655E-03
      2663, 4.127671197E-02,-8.234187408E-05, 2.498643706E-03
      2664, 4.238606989E-02,-7.499905769E-05, 2.498874674E-03
      2665, 1.062046736E-02,-6.848366320E-05, 2.499061869E-03
      2666, 3.237959743E-02,-6.859944551E-05, 2.499058610E-03
      2667, 3.396159969E-03,-6.642095832E-05, 2.499117516E-03
      2668, 3.373654187E-02,-6.601958739E-05, 2.499128226E-03
      2669, 9.263188578E-03,-6.533547275E-05, 2.499146154E-03
      2670, 4.887875542E-02,-6.268334255E-05, 2.499214141E-03
      2671, 2.151538385E-03, 6.300430687E-05, 2.499205992E-03
      2672, 5.168393999E-02, 6.696055061E-05, 2.499103080E-03
      2673, 4.525027797E-02,-5.312908252E-05, 2.499435330E-03
      2674,-1.150745666E-03, 5.571698784E-05, 2.499378985E-03
      2675, 3.505782038E-02,-4.217998139E-05, 2.499644179E-03
      2676, 3.989675269E-02, 4.786991485E-05, 2.499541733E-03
      2677, 7.941836491E-03,-4.097746569E-05, 2.499664202E-03
      2678,-1.600000076E-02,-3.251947055E-05, 2.499788534E-03
      2679, 5.900000036E-02,-3.251951421E-05, 2.499788534E-03
      2680, 1.333571505E-02,-2.904555367E-05, 2.499831375E-03
      2681, 2.966438420E-02,-2.903481072E-05, 2.499831375E-03
      2682, 1.197505649E-02,-2.842056165E-05, 2.499838360E-03
      2683, 3.102503531E-02,-2.840811248E-05, 2.499838592E-03
      2684, 1.799798920E-04,-2.581957233E-05, 2.499866765E-03
      2685,-4.603480920E-03,-1.617478301E-05, 2.499947790E-03
      2686, 3.643921763E-02,-1.432036879E-05, 2.499958966E-03
      2687, 6.560462527E-03,-1.258712200E-05, 2.499968279E-03
      2688, 4.742009938E-02, 8.768440239E-06, 2.499984577E-03
      2689, 4.815737531E-02, 2.084440712E-05, 2.499913098E-03
